ra,dec
219.2944313,28.3441239
218.9777587,27.7843357
219.1238565,28.0612701
218.702616,28.086212
219.031247,27.994136
218.9986783,28.1195413
108.06455,40.815775
108.2361,39.976764
108.19791,39.934628
112.43453,40.194619
110.43804,40.425314
110.70181,41.489233
111.48782,41.384756
151.1075937,50.2643298
149.9712456,50.3905744
149.911104,50.652147
148.8632422,50.8532769
150.4134076,50.6513863
150.199435,50.767932
150.2436151,50.6731543
149.580999,50.135536
148.2860103,50.9019134
148.6522808,51.0252738
149.294746,50.312796
150.0766696,51.8027638
149.0308503,52.0815895
149.3300472,52.2874399
149.336178,52.164075
149.4369381,52.8282621
149.7636273,52.1260726
150.5991398,52.5286074
151.1969976,52.7413891
151.2629728,52.7157313
151.1201797,52.8258381
151.424612,52.69782
151.5333201,52.6860741
151.4194197,52.6350181
152.0037312,52.2173056
150.565215,51.990305
150.9429212,52.0163206
150.750309,52.3405641
150.8923802,52.3787592
150.5758434,52.2274069
151.0596882,52.2791423
151.4503614,52.8060262
151.5438329,52.8842824
151.9810167,52.7417359
151.3811528,51.0248583
151.39268,50.986794
151.7111644,51.0358127
150.9091433,51.2563271
150.72298,51.619286
150.2589,51.5709836
150.9283485,51.1676915
150.8181429,51.0507305
150.7008763,50.9009368
151.6378648,51.5829056
151.6728118,51.7497499
151.3684601,51.1984731
150.8168552,51.6172802
151.0599595,51.4512797
150.3224387,51.019496
150.4863594,50.8938656
150.3149635,51.1453297
150.5498863,50.8889973
150.15186,51.281369
149.9708147,51.3800559
153.995161,51.32295
153.5727206,51.2446139
153.8094477,51.527274
153.6599961,51.895831
154.730716,51.93775
154.926033,51.7978698
154.8644022,51.8157955
154.1033634,51.8173986
154.278089,51.598202
154.360364,51.58709
154.542689,51.855269
153.2349733,51.4556395
152.3014781,50.518159
152.2558709,50.589196
153.4484934,50.8114697
153.0748163,50.7812354
153.0901021,50.9171811
152.944706,50.831354
154.3540044,50.904288
152.6066939,50.1859328
152.7156254,50.4064243
152.6698481,51.5917244
153.2942762,51.9073207
153.1534555,52.3127895
152.5861824,51.4688278
152.63851,51.324728
152.721984,51.192869
152.2436828,51.2746682
152.1288982,50.9432088
152.2072611,51.8913509
152.7986879,53.0291411
151.9054822,53.5146793
152.8689708,52.7617964
153.25263,52.682637
153.3646374,52.6044199
152.5583206,52.807658
152.4071065,52.816647
152.5329241,52.7103115
148.2282905,52.0617528
148.2710506,52.1767733
148.83182,51.332899
151.9281765,54.2876398
152.2957993,54.2646837
151.220854,54.565345
150.3161422,54.7151917
154.2373037,53.6246804
152.563193,54.496958
153.9052945,52.477582
153.961059,53.1580531
154.255738,52.9171166
153.865418,53.20178
154.9509304,53.1471997
153.7649053,53.0569837
148.0323166,53.1608321
151.1910262,53.7931792
151.3611102,53.5702611
151.7816937,53.767988
151.2643248,53.6487149
149.4504398,53.1305805
151.323734,53.16148
151.7654172,53.3998455
151.637598,53.6100381
151.6794156,53.4269812
149.979202,53.5902414
149.8056108,53.6040419
150.0962556,53.8609215
151.0768511,53.7218278
150.8636972,53.8292718
150.1051491,53.0054334
149.147709,54.2733233
148.411301,53.595185
149.7871842,53.7822658
172.1688417,43.4316857
172.7774997,42.6151486
171.7523662,43.6428515
172.8871912,43.180132
173.6721872,44.2765407
173.6049521,44.2945246
172.4753082,44.8097228
172.6735519,44.6742696
172.579083,45.175556
172.9664606,44.8951043
173.213629,44.837098
173.1086632,44.8338545
173.428965,44.494224
173.278937,45.237668
173.610926,44.961262
173.7507655,45.0699619
174.6824357,44.2453414
174.9792928,44.436455
174.6961713,44.4258842
173.8053658,44.3095942
174.3228388,44.156988
174.0515691,44.3154989
173.97392,44.761954
173.7247969,44.6654965
173.8422194,44.7795164
174.21527,44.837913
173.6172025,44.5518238
174.813683,45.237991
174.4581266,45.2629656
174.616209,45.1171253
175.2084067,44.8385411
175.16694,44.482249
175.276754,44.768082
173.6669846,43.3654355
173.9326156,43.5273734
174.647692,44.091008
174.6287131,43.5212348
174.2416784,43.654687
174.0795853,43.8296738
173.92285,43.990816
173.1938922,44.0510507
173.2481432,43.9931682
176.6949206,44.3796105
177.3567915,44.5220399
177.583116,44.4958826
177.3415094,44.1968652
177.7066373,44.0317177
176.9881424,43.9615107
176.1806382,43.9070897
175.2471201,42.9505659
176.086124,42.993176
175.3323835,42.4873795
176.2840608,42.7388484
175.7120999,44.6084528
175.7628806,44.1359668
175.952944,44.511547
176.10007,44.608436
175.9483755,44.0313018
175.901421,43.9876857
174.845076,43.931938
174.9621663,43.7975863
174.8285669,43.459483
175.1362474,43.7295252
175.121049,43.588317
175.360598,44.415218
175.5286449,44.6966932
175.698044,44.909969
175.3136151,44.8347201
175.5521958,45.9457131
175.6343397,45.7354224
175.60831,45.85586
175.3039653,46.1399493
175.0037097,45.7992032
175.1565164,45.6435035
176.1607704,44.9901762
176.4295015,44.8666119
176.1400402,44.90973
175.0472077,45.2498015
175.2122602,45.3449265
176.0008444,45.231185
175.9712984,45.2225039
175.839338,45.203736
175.8232385,45.1579017
175.2479962,45.0643589
171.7173708,44.460761
171.7481641,44.3686019
171.8804622,44.384796
170.9664214,44.3951899
171.0004817,44.6112653
170.967965,44.627198
172.1797777,43.7815076
172.4083065,43.7710233
172.384552,44.0179583
172.3395326,43.7474114
172.3420876,44.1036546
172.0865738,44.1262116
172.363882,44.269817
172.524594,44.056023
172.2279461,44.7773419
172.18867,44.540948
172.005015,44.602782
175.477137,46.948317
174.3371234,46.4560005
175.1650602,46.7388375
174.9920443,46.9099641
174.2092393,46.8640816
174.1370897,47.0919744
174.4808992,46.1835975
174.5334455,46.2321009
176.0017361,46.4065213
175.757687,46.655853
175.3432822,46.2596263
177.1259895,45.8300355
177.457855,44.6651848
177.0681138,44.6908589
177.0360749,44.7145666
177.0080466,45.4892194
176.820842,45.2843265
176.499404,45.496501
176.2088773,45.3850927
176.3325884,45.269557
171.2716982,44.9205366
172.0147542,45.1238502
172.0840075,45.0576632
172.443531,45.7830855
171.4219415,45.3983939
172.1192038,45.6412719
172.0259775,45.7788943
172.4058682,45.2178706
171.5475911,45.3148418
174.2468119,45.891674
174.4222039,45.920011
173.130504,45.6434135
173.0013124,45.5986334
174.5471773,45.56945
174.9383413,45.8636499
173.6377548,46.1663899
173.3820728,46.1052068
174.3056941,45.6344686
174.2542348,45.4708244
173.9244793,45.5017526
174.1768968,46.2209824
173.4085401,45.4813442
173.6655358,46.2930851
173.2047499,46.7503125
172.8353194,46.3108104
201.763971,17.491847
201.148954,17.713013
201.2066988,19.0762178
200.9767984,18.9524727
202.8568194,19.1860348
202.5102024,18.5557739
202.63999,18.498953
202.261429,19.2121057
202.9346176,19.411032
202.628094,17.628276
202.4785956,18.3449523
202.5111637,18.065155
201.335692,18.4017084
201.52369,17.831519
204.720398,17.988813
203.9208361,17.0712724
203.1466015,18.0845917
203.2882809,18.034678
202.9483309,18.3453292
203.521631,19.051168
203.316875,19.318916
200.1557184,19.1195783
200.1913105,19.0131723
203.1289885,20.9617278
202.51326,21.26102
204.35388,19.58718
204.0777256,19.9971435
200.239363,20.201397
201.0372943,19.9443134
200.34542,19.665699
202.836712,20.0426438
201.8004228,21.1338997
127.111522,43.084285
126.74174,45.531869
128.2914378,45.0234173
129.189765,45.099038
129.2775838,45.1948007
129.19686,45.192805
128.2948815,44.0557936
128.7159588,44.2471293
128.808014,44.018187
128.5201931,44.327243
127.0931763,44.4627017
131.1957,44.742321
131.539112,43.982665
131.3585197,44.6999212
131.495833,44.759645
131.3460643,44.3919824
131.3486809,44.5958745
131.0916093,44.1065846
130.7421278,43.6373618
131.2672268,43.6857362
130.0881824,44.5527807
129.290533,44.326699
129.028998,43.85676
129.546882,43.82783
129.899973,45.491549
130.0383119,45.9661291
129.9364244,45.8852937
129.915147,46.137999
129.6751179,46.3300919
129.5544092,46.2500198
129.6385883,45.4936792
125.6385561,44.4731396
125.392833,44.756622
126.5750498,44.6673752
129.270316,47.1417023
128.2235736,47.6688103
128.4680156,47.1359357
131.1004687,46.1273112
131.774167,45.9576397
125.0885962,45.5343914
128.921087,46.494347
129.0089691,46.2598425
127.8700078,46.6247544
128.5054527,46.0971358
126.8124131,47.1386597
126.5259489,47.0804609
126.532396,46.5040734
126.6838539,46.9541605
168.767981,39.0521064
168.3259284,39.0187911
168.440746,38.986874
168.5313273,39.0453146
168.8936112,38.838197
167.8593331,38.993774
168.3321039,39.312476
168.7555823,38.4575014
169.3630647,39.9090626
168.592244,40.532589
168.9410897,40.7009779
168.5151403,40.6264582
168.8520022,40.5412457
168.9880966,40.6826387
168.5316946,40.4447604
168.5672671,40.1395581
168.5760809,40.6938094
168.8782186,40.9701805
168.7325655,40.7800184
169.4302255,40.9110491
169.3264547,40.5404641
169.1056576,40.5879075
169.2690048,40.4539466
169.4346664,40.1410152
169.3338381,40.1315519
169.190449,40.174941
169.1060163,41.0742331
169.3038416,40.8879574
169.1873858,40.9391848
169.01112,41.0649978
169.2129679,40.6471198
169.1716034,40.8996308
169.8254689,40.7413214
170.3876932,40.9001139
170.7754458,40.69747
170.9704582,40.7259565
170.402884,40.0649539
170.4065227,40.083478
170.9803902,40.1753911
170.304123,39.9034902
169.8784059,39.9975913
169.8751031,40.4432882
169.7569168,40.5112178
170.5769814,40.5847829
170.7626934,40.9810145
170.5504229,40.856117
171.1315207,40.4346358
170.3324061,38.9809698
170.5383402,39.1399609
170.2572531,39.264134
169.8742774,39.449502
170.00262,39.468511
170.0204075,39.1037703
170.7772748,39.6552987
172.830548,40.124004
173.0951002,39.5905481
173.3152928,39.4992413
172.709102,39.491653
171.0270112,38.856423
172.0892,38.745481
172.5108433,38.6236799
172.452142,38.528505
172.247768,38.432084
171.305456,39.722766
172.090159,40.055243
172.0451796,39.8858282
171.8903022,40.0260143
172.218689,40.368752
171.91379,40.2230271
171.3518582,39.3672743
171.699217,39.889602
171.8187593,39.8500793
171.6966695,39.7679802
171.0905638,39.648191
170.8449373,39.6343062
171.03876,39.868401
170.965993,39.924174
170.9684045,39.3421829
171.1769268,38.9859197
171.417507,40.081582
171.5847291,41.2923123
171.5443188,41.2267491
171.364418,41.572838
171.217903,41.667476
171.1848912,41.6027638
171.12683,41.366224
171.6147429,40.8322978
171.8710566,40.9052763
171.03182,41.288714
171.190062,41.0507239
170.9712296,41.0098123
170.8800221,41.1669815
171.2101413,41.2136895
171.166631,41.25176
171.8498429,41.3337315
171.7642124,41.3617314
171.5030738,40.9048928
167.9184555,39.9998515
167.932804,39.543817
168.055159,39.67485
168.051754,39.737115
167.9955609,39.8821615
167.967099,39.90638
168.1239272,39.7959796
167.8185279,39.89399
168.0535665,39.83237
168.39187,39.360516
168.4201378,39.5402073
168.458997,39.358695
168.4046829,39.4904004
168.464699,39.4134231
167.8493725,39.5621126
167.8271924,39.5530556
167.7828908,39.2912316
168.404074,39.687091
168.3264158,40.2300704
168.3526219,40.1462767
168.0700142,40.4046386
169.9116606,42.5267004
170.8839075,42.1238397
170.141856,42.319341
170.1962386,42.3006549
170.3567145,42.2890094
170.581005,41.998223
172.3854976,41.90714
171.8402607,41.8333408
172.642761,41.98017
172.6206345,41.9072647
171.3657397,42.2468378
171.2238075,42.2411926
171.1877739,41.9449834
172.5784059,40.6566542
172.5247265,41.4407532
172.9726249,41.1690615
172.4503834,41.4311379
172.2839234,41.3766859
172.319294,41.332907
173.2349717,41.3589388
173.0132715,41.250333
173.1057584,41.3020104
173.368289,41.4266479
172.6702614,40.8896393
167.3345072,40.4230811
168.2852683,40.7887938
168.2399362,40.45383
168.0767003,40.529066
168.292575,40.6121505
168.435072,41.4452256
168.7140974,41.2837526
168.6240575,41.3761854
167.3597379,41.0012643
167.5896591,41.183738
167.6399856,41.0598417
168.2517156,41.4518589
168.2956037,40.8854334
167.967114,40.543133
167.619514,40.7612218
167.9640647,40.9101688
167.881591,40.9402516
167.7592525,40.995877
167.8871986,40.8903144
167.8496859,41.1409394
167.8966171,41.1379329
167.7524908,40.8073312
167.5520523,40.875264
167.3717308,40.8637031
169.9153544,41.5774692
170.2946693,41.5851262
170.3296508,41.8285866
170.6042926,41.9287011
170.4332996,41.8991183
168.9111294,41.3014454
168.9449155,41.1601906
169.2920505,41.5835503
170.3371394,41.0363296
170.7106558,41.3733673
170.5309194,41.612841
169.4020408,41.851475
170.1529476,41.0778588
170.3131726,41.3237748
169.3969446,41.1077187
169.5092348,41.0357998
169.6369318,41.2303427
168.7767727,42.4231519
168.4186754,42.1752529
169.1928053,42.2647865
168.7811006,41.7905822
169.1498406,42.0195178
168.6885728,42.1357663
168.4211157,42.0298711
168.3431059,41.8618757
168.283118,41.9207204
168.1941909,42.0293272
168.9814054,42.4181496
205.7766624,36.2889006
205.101827,36.953859
205.965541,38.12442
205.892181,37.944892
205.2038685,38.2718883
205.074327,38.87957
205.543795,38.406828
205.4879468,38.2986574
205.3292592,38.8410578
206.3834553,38.8658196
207.041508,38.372757
207.1176355,38.3579097
206.5211438,38.108159
206.4211506,38.1309346
206.3427599,38.5511895
206.31662,38.407541
206.1279819,38.1802581
206.253625,38.209397
207.0400086,38.9244879
207.2285757,38.3783054
207.379696,38.497039
206.919762,37.0798238
206.71593,37.208613
205.81866,37.785862
206.1596812,37.2262692
208.31865,37.638103
209.0575084,38.3874673
209.1234521,38.4616641
209.1717048,38.3251097
209.498804,38.308912
208.4630673,38.1415681
209.1199712,38.3117985
209.520738,38.194523
209.3133814,37.7959705
209.0332928,38.0521711
209.090221,37.885238
209.0430507,37.7737446
208.9609653,37.8750498
208.9415367,37.5354078
208.5899521,36.8594635
207.8744412,36.9703509
208.092851,36.934323
208.4084793,37.3761
208.2689921,36.5608425
207.608059,38.477538
207.903363,37.998944
208.325015,38.1140683
208.3481754,38.1808084
208.0136056,38.3353105
207.5200635,37.4366892
207.9249239,37.7749538
208.1589465,37.85145
207.342404,37.252353
207.291754,37.1649871
207.7067952,38.6845045
207.4953873,38.6957332
207.4508,38.64372
207.4421954,39.3718772
207.7061551,39.6932531
207.3934833,39.8186712
207.19785,39.196846
207.3747871,39.3530169
207.8741926,39.129773
207.4611341,38.81948
207.420764,38.955091
207.5122902,38.8515959
208.3382948,38.7657153
204.2071327,37.3637849
204.225821,37.445851
203.7398879,38.2155961
203.5664059,38.2891305
204.6888923,37.6087508
205.9553399,40.4936743
207.1202587,40.2624023
206.414529,40.743512
205.6911227,40.6538082
206.481233,40.552218
208.3397135,39.986063
207.4706101,40.5243465
208.0244439,40.0107353
207.3516167,40.1718878
208.3609947,40.2827172
209.5048833,39.0272931
209.0464647,38.5525623
209.098831,38.523086
208.621449,39.5909215
208.4716752,39.5676667
209.164742,38.9276073
208.5469842,38.7559055
208.2277883,39.2482384
208.3518284,39.1237661
203.987195,39.2298418
204.127416,39.41428
204.0348874,38.8333474
204.1780984,39.2050906
203.478553,38.75738
206.9362046,39.8168932
205.7997462,39.5431049
206.8656241,39.2515653
205.6496907,39.7592487
206.4240515,39.2130523
206.2648865,39.875393
204.2113361,39.6415162
204.5179289,39.6861862
205.2448619,39.7010244
204.6980662,40.122308
204.5871276,40.1555313
127.3602989,22.743443
128.2396528,24.1414843
128.084285,24.503374
127.9675529,24.5596707
128.5466323,23.779619
129.074571,22.930803
129.117348,22.857704
131.4123512,23.0500344
131.392251,23.144054
131.228303,22.707016
130.069187,23.922364
130.022571,25.009512
129.616888,25.062318
129.509749,25.083923
129.5206969,24.8908767
130.5601806,24.0384381
126.8053928,24.0660528
126.5356112,23.7399581
128.5084776,26.1491197
129.4576761,25.8013856
128.755776,25.698622
128.923806,25.766539
129.7172,26.069515
129.031469,25.934554
129.1838966,26.2049116
129.093969,25.70998
130.4899446,25.45748
130.4191025,25.8078163
129.9084118,25.9034441
129.6607538,25.8392226
129.6691444,25.5872107
131.178095,24.0934599
130.6110967,24.7961154
130.381697,24.812665
131.1631202,24.4514425
127.1417059,24.7169512
128.068869,25.022409
127.78886,24.801504
129.3363662,24.9409312
129.150856,25.136992
128.879443,24.9356223
128.859979,25.382612
128.18063,24.738655
127.9671119,25.3324756
178.0724026,51.8414046
177.4145845,52.2906137
177.4272872,52.2245355
177.1741192,52.6630569
175.9421922,52.4358967
176.2878203,52.3161967
174.3217427,52.679846
176.2745331,53.6154189
176.1472681,53.9406891
175.3636927,54.305754
175.566374,54.720847
175.6192001,54.8365074
176.4288415,54.5412098
176.1487296,54.3903018
176.378149,54.012639
176.1253377,54.5763607
175.546261,53.745052
176.6046577,54.5488501
176.6354346,54.4315314
176.7095971,54.5871587
176.9021414,54.7511476
177.614313,54.6685268
177.1661791,54.6526996
177.3833016,54.7232175
177.0009117,54.638713
178.0242447,54.342643
178.4438438,54.5644547
177.556664,53.721269
177.7564384,53.8725395
178.0232683,54.0306348
177.471578,53.7604335
177.3238478,53.6969977
176.6331054,54.180096
177.1983698,54.1996376
176.7094581,54.0096826
178.2067216,54.6306769
177.9729769,54.7497942
176.6285726,53.572317
177.0394768,52.8555639
176.7916585,52.8406634
177.6117126,53.5722872
177.5880248,53.6818531
177.9912539,53.4793108
177.493681,53.022585
177.9736,53.099513
177.7332802,53.0322373
176.9783062,53.5594676
177.3163934,53.5156206
175.717279,53.5721694
176.2296905,53.1761171
176.3274677,53.1942378
179.953366,53.3318313
179.8762739,53.3488901
180.8643276,53.9766007
180.3531064,53.4840504
179.2455079,52.3393789
179.3234622,52.4445503
179.1452839,52.4982782
179.0454961,52.4505758
178.7180086,52.619351
178.5812503,52.6946546
179.8251609,52.8096887
180.2631692,52.6881975
180.8469127,52.7984513
180.697557,52.7675033
178.9109863,52.1145998
179.6399148,52.116857
179.0226799,52.078287
179.2938097,53.8281771
179.2036914,53.7672797
179.520723,53.803642
179.1301062,53.3262104
179.2142366,53.6579472
178.2464048,53.4218578
178.0714632,53.4090014
178.157156,53.4708034
178.025947,53.311192
178.4444353,52.7681295
178.5925894,53.7887389
179.0162755,53.8207771
178.97857,54.499132
178.8199672,54.3531268
178.8555451,54.8923476
179.2252803,55.0422283
179.0648454,55.0792437
178.956607,54.9086097
178.7654771,55.1761761
179.2076523,55.1605581
178.6431218,55.3950263
179.2236113,54.5827184
179.784773,54.5257872
178.7509146,54.9984016
179.4181813,54.8096716
179.7301525,54.8041442
179.6584409,54.8752256
